item_id	item_name	zone_id	zone_name	source_type	category
24695	Reinforced Mephit Talon	222	poearthb	npc_drop	elemental
10137	Ring of Flowing Stones	222	poearthb	npc_drop	elemental
21717	Root Entwined Chunk of Dirt	222	poearthb	npc_drop	elemental
21730	Shattered Crystal	222	poearthb	npc_drop	elemental
29131	Spectral Parchment	222	poearthb	npc_drop	elemental
16285	Strand of Ether	222	poearthb	npc_drop	elemental
24585	Sword of Primordial Power	222	poearthb	npc_drop	elemental
15970	Tainted Planar Essence	222	poearthb	npc_drop	elemental
21715	Tooth Shaped Rock	222	poearthb	npc_drop	elemental
24089	Twilight Worms	222	poearthb	npc_drop	elemental
8781	Twisted Twig Charm	222	poearthb	npc_drop	elemental
30074	Vegerog Vine	222	poearthb	npc_drop	elemental
24586	Akkapans Tear	200	codecay	npc_drop	pre-elemental
10788	An Old Silver Coin	200	codecay	ground_spawn	pre-elemental
24092	Autumn Crocus	200	codecay	npc_drop	pre-elemental
10421	Band of Flayed Flesh	200	codecay	npc_drop	pre-elemental
11100	Beaten Flesh Bracer	200	codecay	npc_drop	pre-elemental
15879	Belt of Dripping Bile	200	codecay	npc_drop	pre-elemental
24620	Bile Drenched Main-gauche	200	codecay	npc_drop	pre-elemental
19090	Bile Soaked Shoes	200	codecay	npc_drop	pre-elemental
25227	Black Handled Bonebreaker	200	codecay	npc_drop	pre-elemental
9478	Blazing Eye Skull Mask	200	codecay	npc_drop	pre-elemental
24099	Blood Defiance	200	codecay	npc_drop	pre-elemental
22503	Blue Diamond	200	codecay	npc_drop	pre-elemental
27643	Bone Carved Shortbow	200	codecay	npc_drop	pre-elemental
13073	Bone Chips	200	codecay	npc_drop	pre-elemental
24787	Boneshod Greatstaff	200	codecay	npc_drop	pre-elemental
16282	Brick of Ethereal Energy	200	codecay	npc_drop	pre-elemental
9493	Bubonian Bandage Turban	200	codecay	npc_drop	pre-elemental
29346	Bubonian Blood	200	codecay	npc_drop	pre-elemental
29979	Bubonian Claws	200	codecay	npc_drop	pre-elemental
29978	Bubonian Head	200	codecay	npc_drop	pre-elemental
13688	Chitin Shoulders of Decay	200	codecay	npc_drop	pre-elemental
10241	Circle of Rotting Flesh	200	codecay	npc_drop	pre-elemental
10236	Circled Toe Bones	200	codecay	npc_drop	pre-elemental
13677	Corpse Shroud Shawl	200	codecay	npc_drop	pre-elemental
24790	Corpsegrinder	200	codecay	npc_drop	pre-elemental
25982	Darwols Cleaver	200	codecay	npc_drop	pre-elemental
29972	Deathbone Mask	200	codecay	npc_drop	pre-elemental
16613	Decayed Chain Links	200	codecay	npc_drop	pre-elemental
19079	Decayed Shoes of the Plaguebringer	200	codecay	npc_drop	pre-elemental
29974	Decaying Fleshy Orb	200	codecay	npc_drop	pre-elemental
29976	Decaying Skeletal Shard	200	codecay	npc_drop	pre-elemental
10037	Diamond	200	codecay	npc_drop	pre-elemental
29973	Disease Encapsulated Shard	200	codecay	npc_drop	pre-elemental
29971	Disease Ridden Scalp	200	codecay	npc_drop	pre-elemental
29980	Diseased Bubonian Tooth	200	codecay	npc_drop	pre-elemental
9595	Diseased Skullcase	200	codecay	npc_drop	pre-elemental
13653	Drape of Wings	200	codecay	npc_drop	pre-elemental
24084	Dust of Decay	200	codecay	npc_drop	pre-elemental
29112	Ethereal Parchment	200	codecay	npc_drop	pre-elemental
7132	Festering Earlobe	200	codecay	npc_drop	pre-elemental
29969	Fetid Chunk of Flesh	200	codecay	npc_drop	pre-elemental
15810	Fetid Hide Drape	200	codecay	npc_drop	pre-elemental
29970	Foul Smelling Liquid	200	codecay	npc_drop	pre-elemental
21872	Green Fist of Death	200	codecay	npc_drop	pre-elemental
27938	Innard Strung Bone Bow	200	codecay	npc_drop	pre-elemental
26079	Kavilis Mosquito Lance	200	codecay	npc_drop	pre-elemental
10628	Large Muddy Sandals	200	codecay	ground_spawn	pre-elemental
29487	Lepertoloth Bone Segment	200	codecay	npc_drop	pre-elemental
22881	Mace of the Fallen Crusader	200	codecay	npc_drop	pre-elemental
22970	Meedos Glaive of Terror	200	codecay	npc_drop	pre-elemental
24094	Nodding Blue Lily	200	codecay	npc_drop	pre-elemental
29975	Parchment of Flesh	200	codecay	npc_drop	pre-elemental
10028	Peridot	200	codecay	npc_drop	pre-elemental
16099	Putrid Belt of Rotten Hide	200	codecay	npc_drop	pre-elemental
20897	Putrid Eye of the Possessed	200	codecay	npc_drop	pre-elemental
29977	Putrid Vial of Fluid	200	codecay	npc_drop	pre-elemental
9469	Radiant Mask of the Disease Lord	200	codecay	npc_drop	pre-elemental
15981	Raw Diamond	200	codecay	npc_drop	pre-elemental
10200	Ring of Bone	200	codecay	npc_drop	pre-elemental
9486	Rotting Eye Mask	200	codecay	npc_drop	pre-elemental
16160	Rotting Flesh Kilt	200	codecay	npc_drop	pre-elemental
15839	Rotting Hide Cape	200	codecay	npc_drop	pre-elemental
24783	Rotting Roaring Lion	200	codecay	npc_drop	pre-elemental
24634	Runebladed Dagger	200	codecay	npc_drop	pre-elemental
19085	Sepultura Sandals	200	codecay	npc_drop	pre-elemental
5597	Skull Charm	200	codecay	npc_drop	pre-elemental
11899	Soft Tooled Gloves	200	codecay	npc_drop	pre-elemental
29131	Spectral Parchment	200	codecay	npc_drop	pre-elemental
21880	Spiked Skull Mace	200	codecay	npc_drop	pre-elemental
8779	Stitched Flesh Necklace	200	codecay	npc_drop	pre-elemental
16575	Stitched Hide Pants of Fallen Foes	200	codecay	npc_drop	pre-elemental
16285	Strand of Ether	200	codecay	npc_drop	pre-elemental
32065	Symbol of Ducee Fideson	200	codecay	npc_drop	pre-elemental
26865	Symbol of the Plaguebringer	200	codecay	npc_drop	pre-elemental
15970	Tainted Planar Essence	200	codecay	npc_drop	pre-elemental
24596	The Putrid Fish	200	codecay	npc_drop	pre-elemental
21866	The Rotting Fist	200	codecay	npc_drop	pre-elemental
21893	Torch of Lxvanvom	200	codecay	npc_drop	pre-elemental
11877	Translucent Skin Gloves	200	codecay	npc_drop	pre-elemental
26083	Two Tined Corpse Pitchfork	200	codecay	npc_drop	pre-elemental
9466	Veil of Bile	200	codecay	npc_drop	pre-elemental
20628	Wicked Bone Atlatl	200	codecay	npc_drop	pre-elemental
7774	Worm Eaten Skull Charm	200	codecay	npc_drop	pre-elemental
8771	Woven Knucklebone Choker	200	codecay	npc_drop	pre-elemental
21345	Xhuts Talisman	200	codecay	npc_drop	pre-elemental
21954	Alkaline Etched Stone	201	pojustice	npc_drop	pre-elemental
9576	Attorney's Circlet of Station	201	pojustice	npc_drop	pre-elemental
16639	Bailiff's Greaves	201	pojustice	npc_drop	pre-elemental
19146	Bailiff's Plate Boots	201	pojustice	npc_drop	pre-elemental
22895	Baton of the Peacekeeper	201	pojustice	npc_drop	pre-elemental
21899	Bed Leg Club	201	pojustice	npc_drop	pre-elemental
15868	Belt of Woven Blanket Remains	201	pojustice	npc_drop	pre-elemental
22503	Blue Diamond	201	pojustice	npc_drop	pre-elemental
21953	Carved Inlaid Box	201	pojustice	npc_drop	pre-elemental
21943	Carved Pipe	201	pojustice	npc_drop	pre-elemental
21950	Ceremonial Baton	201	pojustice	npc_drop	pre-elemental
14046	Chain Links of the Hunted	201	pojustice	npc_drop	pre-elemental
11056	Chains of the Accused	201	pojustice	npc_drop	pre-elemental
23493	Claymore of the Righteous	201	pojustice	npc_drop	pre-elemental
26032	Cleaver of Vengence	201	pojustice	npc_drop	pre-elemental
16568	Confiscated Buckskin Pants	201	pojustice	npc_drop	pre-elemental
11410	Cordwound Sleeves	201	pojustice	npc_drop	pre-elemental
9582	Cowl of the Convicted	201	pojustice	npc_drop	pre-elemental
21957	Crystallized Cloudy Eye	201	pojustice	npc_drop	pre-elemental
10037	Diamond	201	pojustice	npc_drop	pre-elemental
32239	Enforcer Stone	201	pojustice	npc_drop	pre-elemental
29112	Ethereal Parchment	201	pojustice	npc_drop	pre-elemental
25996	Faith Wrought Two Handed Sword	201	pojustice	npc_drop	pre-elemental
24574	Falchion of Flowing Water	201	pojustice	npc_drop	pre-elemental
12098	Fine Steel Guardian Gauntlets	201	pojustice	npc_drop	pre-elemental
21798	Gavel of Justice	201	pojustice	npc_drop	pre-elemental
21947	Gem Crusted Ring	201	pojustice	npc_drop	pre-elemental
21949	Gleaming Tourmaline	201	pojustice	npc_drop	pre-elemental
21952	Gleaming Worn Coin	201	pojustice	npc_drop	pre-elemental
21938	Glittering Ring	201	pojustice	npc_drop	pre-elemental
21959	Glowing Chitin	201	pojustice	npc_drop	pre-elemental
8367	Golden Charm of the Hopeful	201	pojustice	npc_drop	pre-elemental
21940	Golden Cup	201	pojustice	npc_drop	pre-elemental
32240	Grallok Quartz	201	pojustice	npc_drop	pre-elemental
24782	Great Staff of Mourning	201	pojustice	npc_drop	pre-elemental
20613	Greater Truthstone	201	pojustice	npc_drop	pre-elemental
15874	Hammer Buckled Cordwound Belt	201	pojustice	npc_drop	pre-elemental
11403	Hammer Emblazoned Sleeves	201	pojustice	npc_drop	pre-elemental
9952	Hammer Signet Ring	201	pojustice	npc_drop	pre-elemental
15792	Hammer Stitched Cloak	201	pojustice	npc_drop	pre-elemental
15929	Headsmans Hoop	201	pojustice	npc_drop	pre-elemental
15829	Justice Cape	201	pojustice	npc_drop	pre-elemental
24592	Knife of Justice	201	pojustice	npc_drop	pre-elemental
5038	Leather Whip	201	pojustice	npc_drop	pre-elemental
16569	Leggings of the Truthspeaker	201	pojustice	npc_drop	pre-elemental
13680	Mantle of the Accused	201	pojustice	npc_drop	pre-elemental
31842	Mark of Execution	201	pojustice	npc_drop	pre-elemental
31796	Mark of Flame	201	pojustice	npc_drop	pre-elemental
31960	Mark of Lashing	201	pojustice	npc_drop	pre-elemental
31845	Mark of Stone	201	pojustice	npc_drop	pre-elemental
31846	Mark of Suffocation	201	pojustice	npc_drop	pre-elemental
31844	Mark of Torture	201	pojustice	npc_drop	pre-elemental
9323	Mask of Contemplation	201	pojustice	npc_drop	pre-elemental
9439	Mask of the Witness	201	pojustice	npc_drop	pre-elemental
9594	Massive Flameguard Helm	201	pojustice	npc_drop	pre-elemental
21951	Multifaceted Reflective Rock	201	pojustice	npc_drop	pre-elemental
21797	Onyx Gavel	201	pojustice	npc_drop	pre-elemental
21889	Ornate Sceptre	201	pojustice	npc_drop	pre-elemental
28776	Page 11 of Dark Power	201	pojustice	npc_drop	pre-elemental
28777	Page 13 of Dark Power	201	pojustice	npc_drop	pre-elemental
28778	Page 17 of Dark Power	201	pojustice	npc_drop	pre-elemental
28779	Page 19 of Dark Power	201	pojustice	npc_drop	pre-elemental
28772	Page 2 of Dark Power	201	pojustice	npc_drop	pre-elemental
28773	Page 3 of Dark Power	201	pojustice	npc_drop	pre-elemental
28774	Page 5 of Dark Power	201	pojustice	npc_drop	pre-elemental
28775	Page 7 of Dark Power	201	pojustice	npc_drop	pre-elemental
13649	Pauldrons of Witness	201	pojustice	npc_drop	pre-elemental
10028	Peridot	201	pojustice	npc_drop	pre-elemental
27291	Plated Shield	201	pojustice	npc_drop	pre-elemental
21942	Platinum Spoon	201	pojustice	npc_drop	pre-elemental
21945	Polished Key Ring	201	pojustice	npc_drop	pre-elemental
21937	Porcelain Bowl	201	pojustice	npc_drop	pre-elemental
8789	Precious Cameo Pendant	201	pojustice	npc_drop	pre-elemental
21956	Precious Worm Ring	201	pojustice	npc_drop	pre-elemental
12055	Prisoner Crafted Digging Gloves	201	pojustice	npc_drop	pre-elemental
21493	Pulsing Beetle Brain	201	pojustice	npc_drop	pre-elemental
15981	Raw Diamond	201	pojustice	npc_drop	pre-elemental
21958	Razor Mandible	201	pojustice	npc_drop	pre-elemental
19096	Resplendent Scalemail Boots	201	pojustice	npc_drop	pre-elemental
14963	Rigid Beetle Carapace	201	pojustice	npc_drop	pre-elemental
10381	Ring of Woe	201	pojustice	npc_drop	pre-elemental
19083	Sandals of the Last Walk	201	pojustice	npc_drop	pre-elemental
10245	Scale Emblazoned Ring	201	pojustice	npc_drop	pre-elemental
13660	Sentinel's Shoulder Plates	201	pojustice	npc_drop	pre-elemental
5596	Silver Hammer Earring	201	pojustice	npc_drop	pre-elemental
21936	Silvery Spoon	201	pojustice	npc_drop	pre-elemental
21955	Small Jewel	201	pojustice	npc_drop	pre-elemental
21946	Small Ornate Knife	201	pojustice	npc_drop	pre-elemental
21944	Sparkling Charm	201	pojustice	npc_drop	pre-elemental
29131	Spectral Parchment	201	pojustice	npc_drop	pre-elemental
24794	Staff of the Peacekeeper	201	pojustice	npc_drop	pre-elemental
27816	Steel Centered Great Bow	201	pojustice	npc_drop	pre-elemental
21948	Sterling Key Chain	201	pojustice	npc_drop	pre-elemental
27198	Stout Bulwark	201	pojustice	npc_drop	pre-elemental
11097	Stout Plate Manacles	201	pojustice	npc_drop	pre-elemental
21941	Tattered Fancy Cards	201	pojustice	npc_drop	pre-elemental
28277	Tiny Bottle and Note	201	pojustice	npc_drop	pre-elemental
24697	Tribunal Loyalists Spear	201	pojustice	npc_drop	pre-elemental
22891	Troubadour's Mace	201	pojustice	npc_drop	pre-elemental
27937	True Bow of Balance	201	pojustice	npc_drop	pre-elemental
11421	Twice Forged Arm Guards	201	pojustice	npc_drop	pre-elemental
9445	Veil of the Accused	201	pojustice	npc_drop	pre-elemental
9322	Veil of the Executioner	201	pojustice	npc_drop	pre-elemental
23499	Vengeful Diamond Blade	201	pojustice	npc_drop	pre-elemental
10244	Virtue Engraved Band	201	pojustice	npc_drop	pre-elemental
27297	Warden's Buckler	201	pojustice	npc_drop	pre-elemental
25847	Weighty Polearm	201	pojustice	npc_drop	pre-elemental
21939	Worn Coin	201	pojustice	npc_drop	pre-elemental
26792	Writ of Wisdom	201	pojustice	npc_drop	pre-elemental
10175	Robe of Discord	202	poknowledge	npc_drop	pre-elemental
11028	Staff of Discord	202	poknowledge	npc_drop	pre-elemental
11422	Arm Guards of Midnight	204	ponightmare	npc_drop	pre-elemental
26039	Black Bastardsword	204	ponightmare	npc_drop	pre-elemental
19145	Black Buckled Boots	204	ponightmare	npc_drop	pre-elemental
9575	Black Silk Cap	204	ponightmare	npc_drop	pre-elemental
16157	Black Silk Trousers	204	ponightmare	npc_drop	pre-elemental
11329	Black Sleeves of Night	204	ponightmare	npc_drop	pre-elemental
25991	Blackend Greatsword	204	ponightmare	npc_drop	pre-elemental
16663	Blackened Metal Greaves	204	ponightmare	npc_drop	pre-elemental
9465	Blackened Thinmetal Visage	204	ponightmare	npc_drop	pre-elemental
26689	Bloated Minnow Eye	204	ponightmare	npc_drop	pre-elemental
26681	Blood Encrusted Feather	204	ponightmare	npc_drop	pre-elemental
29750	Blood Raven Parts	204	ponightmare	npc_drop	pre-elemental
22503	Blue Diamond	204	ponightmare	npc_drop	pre-elemental
13073	Bone Chips	204	ponightmare	npc_drop	pre-elemental
29538	Brick of Nightmare Iron	204	ponightmare	npc_drop	pre-elemental
26685	Broken Hardwood Branch	204	ponightmare	npc_drop	pre-elemental
24593	Calamitous Hilted Fang	204	ponightmare	npc_drop	pre-elemental
15845	Cloak of Daggers	204	ponightmare	npc_drop	pre-elemental
26664	Coarse Fur Clump	204	ponightmare	npc_drop	pre-elemental
28282	Congealed Bile-based Ooze	204	ponightmare	npc_drop	pre-elemental
26659	Crocodile Toe	204	ponightmare	npc_drop	pre-elemental
26667	Curled Claw	204	ponightmare	npc_drop	pre-elemental
22964	Curved Claws	204	ponightmare	npc_drop	pre-elemental
9258	Dagger Blade Shard	204	ponightmare	npc_drop	pre-elemental
20895	Decaying Bone Idol	204	ponightmare	npc_drop	pre-elemental
11415	Deteriorated Arm Links	204	ponightmare	npc_drop	pre-elemental
10037	Diamond	204	ponightmare	npc_drop	pre-elemental
22983	Disemboweler	204	ponightmare	npc_drop	pre-elemental
24084	Dust of Decay	204	ponightmare	npc_drop	pre-elemental
5742	Earring of Twisted Visions	204	ponightmare	npc_drop	pre-elemental
11423	Elbow Spiked Arm Plates	204	ponightmare	npc_drop	pre-elemental
15882	Embroidered Black Sash	204	ponightmare	npc_drop	pre-elemental
11897	Embroidered Gloves	204	ponightmare	npc_drop	pre-elemental
26658	Emerald Crocodile Scale	204	ponightmare	npc_drop	pre-elemental
26676	Enameled Gargoyle Eye	204	ponightmare	npc_drop	pre-elemental
26657	Enormous Croc Tooth	204	ponightmare	npc_drop	pre-elemental
29112	Ethereal Parchment	204	ponightmare	npc_drop	pre-elemental
29527	Fetid Slime	204	ponightmare	npc_drop	pre-elemental
7017	Fishing Spear	204	ponightmare	npc_drop	pre-elemental
26677	Flake of Gold Leaf	204	ponightmare	npc_drop	pre-elemental
11032	Flame Engraved Torque	204	ponightmare	npc_drop	pre-elemental
26660	Globe of Darkness	204	ponightmare	npc_drop	pre-elemental
26684	Glowing Leaf	204	ponightmare	npc_drop	pre-elemental
10400	Greater Lightstone	204	ponightmare	npc_drop	pre-elemental
14924	Green Hide Vest	204	ponightmare	npc_drop	pre-elemental
26674	Grotesque Nose Ring	204	ponightmare	npc_drop	pre-elemental
28801	Heart of Vhaksiz	204	ponightmare	npc_drop	pre-elemental
19147	Heavy Spiked War Boots	204	ponightmare	npc_drop	pre-elemental
29752	Hobgoblin Meat	204	ponightmare	npc_drop	pre-elemental
15830	Hooded Shroud	204	ponightmare	npc_drop	pre-elemental
13687	Horn Spiked Shoulder Plates	204	ponightmare	npc_drop	pre-elemental
26672	Horror Trinket	204	ponightmare	npc_drop	pre-elemental
26653	Hourglass Emblazoned Chitin	204	ponightmare	npc_drop	pre-elemental
6470	Iron Scream Earring	204	ponightmare	npc_drop	pre-elemental
26663	Ivory Canine	204	ponightmare	npc_drop	pre-elemental
9319	Ivory Claw Necklace	204	ponightmare	npc_drop	pre-elemental
14048	Knotted Satin Shirt	204	ponightmare	npc_drop	pre-elemental
12083	Leaf Scale Gloves	204	ponightmare	npc_drop	pre-elemental
26671	Leathery Wing Membrane	204	ponightmare	npc_drop	pre-elemental
26661	Lock of Banshee Hair	204	ponightmare	npc_drop	pre-elemental
28710	Lock of Tangled Banshee Hair	204	ponightmare	npc_drop	pre-elemental
26665	Lujein Claw	204	ponightmare	npc_drop	pre-elemental
26652	Luminous Spider Eye	204	ponightmare	npc_drop	pre-elemental
29744	Mephit Meat	204	ponightmare	npc_drop	pre-elemental
9587	Metal Linked Crown	204	ponightmare	npc_drop	pre-elemental
26679	Midnight Stone	204	ponightmare	npc_drop	pre-elemental
26688	Minnow Brain	204	ponightmare	npc_drop	pre-elemental
29299	Nettling Wraith Stinger	204	ponightmare	npc_drop	pre-elemental
29985	Nightmare Arachnid Silk	204	ponightmare	npc_drop	pre-elemental
28709	Nightmare Hoof	204	ponightmare	npc_drop	pre-elemental
29525	Nightmare Mephit Blood	204	ponightmare	npc_drop	pre-elemental
29228	Nightmare Mephit Heart	204	ponightmare	npc_drop	pre-elemental
31597	Nightmare Mephit Skin	204	ponightmare	npc_drop	pre-elemental
32546	Nightmare Rift	204	ponightmare	npc_drop	pre-elemental
30196	Nightmarewood Bow Staff	204	ponightmare	npc_drop	pre-elemental
29499	Nightmarewood Sap	204	ponightmare	npc_drop	pre-elemental
16159	Ornate Chain Leggings	204	ponightmare	npc_drop	pre-elemental
28776	Page 11 of Dark Power	204	ponightmare	npc_drop	pre-elemental
28777	Page 13 of Dark Power	204	ponightmare	npc_drop	pre-elemental
28778	Page 17 of Dark Power	204	ponightmare	npc_drop	pre-elemental
28779	Page 19 of Dark Power	204	ponightmare	npc_drop	pre-elemental
28772	Page 2 of Dark Power	204	ponightmare	npc_drop	pre-elemental
28773	Page 3 of Dark Power	204	ponightmare	npc_drop	pre-elemental
28774	Page 5 of Dark Power	204	ponightmare	npc_drop	pre-elemental
28775	Page 7 of Dark Power	204	ponightmare	npc_drop	pre-elemental
10028	Peridot	204	ponightmare	npc_drop	pre-elemental
15981	Raw Diamond	204	ponightmare	npc_drop	pre-elemental
7138	Ribbon Choker	204	ponightmare	npc_drop	pre-elemental
21868	Scorched Wand	204	ponightmare	npc_drop	pre-elemental
25222	Screamstaff	204	ponightmare	npc_drop	pre-elemental
26675	Semi Precious Stone Chunk	204	ponightmare	npc_drop	pre-elemental
20519	Sharp Claw Ahlspiess	204	ponightmare	npc_drop	pre-elemental
26687	Shiny Minnow Scale	204	ponightmare	npc_drop	pre-elemental
6026	Shovel	204	ponightmare	npc_drop	pre-elemental
26651	Silken Strand	204	ponightmare	npc_drop	pre-elemental
26683	Silken Tail Feather	204	ponightmare	npc_drop	pre-elemental
26668	Silver Engraved Earring	204	ponightmare	npc_drop	pre-elemental
26680	Simple Sash	204	ponightmare	npc_drop	pre-elemental
4238	Sinew Tied Bone Earring	204	ponightmare	npc_drop	pre-elemental
13633	Skull Lined Amice	204	ponightmare	npc_drop	pre-elemental
27169	Skull Shield	204	ponightmare	npc_drop	pre-elemental
28786	Slarghilug Blood	204	ponightmare	npc_drop	pre-elemental
26656	Slarghilug Leg	204	ponightmare	npc_drop	pre-elemental
24577	Slarghilug Spear	204	ponightmare	npc_drop	pre-elemental
26669	Smooth Incisor	204	ponightmare	npc_drop	pre-elemental
11307	Sorcerous Bracer of Power	204	ponightmare	npc_drop	pre-elemental
29131	Spectral Parchment	204	ponightmare	npc_drop	pre-elemental
16261	Strand of Nightmare	204	ponightmare	npc_drop	pre-elemental
11098	Sullied Blackmetal Bracer	204	ponightmare	npc_drop	pre-elemental
22991	Sullied Mithril Blade	204	ponightmare	npc_drop	pre-elemental
26662	Swirling Banshee Essence	204	ponightmare	npc_drop	pre-elemental
15970	Tainted Planar Essence	204	ponightmare	npc_drop	pre-elemental
26670	Tangled Bat Hair	204	ponightmare	npc_drop	pre-elemental
29298	Terror Matriarch Venom Sack	204	ponightmare	npc_drop	pre-elemental
1322	Thaumaturgists Robe	204	ponightmare	npc_drop	pre-elemental
26673	Twisted Goblin Claw	204	ponightmare	npc_drop	pre-elemental
27640	Twisted Longbow	204	ponightmare	npc_drop	pre-elemental
26682	Twisted Talon	204	ponightmare	npc_drop	pre-elemental
26686	Twisted Wooden Root	204	ponightmare	npc_drop	pre-elemental
26654	Unbroken Eye Stalk	204	ponightmare	npc_drop	pre-elemental
16615	Veteran's Chain Leggings	204	ponightmare	npc_drop	pre-elemental
26655	Webbed Tail Fin	204	ponightmare	npc_drop	pre-elemental
26666	Wing Membrane	204	ponightmare	npc_drop	pre-elemental
29934	A Chunk of Unidentifiable Bile	205	podisease	npc_drop	pre-elemental
29925	A Decaying Antennae	205	podisease	npc_drop	pre-elemental
29938	A Decomposing Leg	205	podisease	npc_drop	pre-elemental
29924	A Decomposing Wing	205	podisease	npc_drop	pre-elemental
29936	A Diseased Shell	205	podisease	npc_drop	pre-elemental
29935	A Pus-filled Ear	205	podisease	npc_drop	pre-elemental
29937	A Putrid Carcass Fragment	205	podisease	npc_drop	pre-elemental
29932	A Ragged, and Torn Cloth	205	podisease	npc_drop	pre-elemental
29943	A Section of the Worm Carcass	205	podisease	npc_drop	pre-elemental
29929	An Oozing Skull	205	podisease	npc_drop	pre-elemental
29921	Arachnae Fangs	205	podisease	npc_drop	pre-elemental
29922	Arachnae Heart	205	podisease	npc_drop	pre-elemental
29923	Arachnae Silk Gland	205	podisease	npc_drop	pre-elemental
7122	Arachnid Antennae	205	podisease	npc_drop	pre-elemental
20610	Ball of Caterpillar Hair	205	podisease	npc_drop	pre-elemental
29946	Bile Infested Goo	205	podisease	npc_drop	pre-elemental
22503	Blue Diamond	205	podisease	npc_drop	pre-elemental
21864	Bone Spiked Crusher	205	podisease	npc_drop	pre-elemental
19080	Boots of Leathery Flesh	205	podisease	npc_drop	pre-elemental
11059	Bracer of Rotting Bile	205	podisease	npc_drop	pre-elemental
29315	Bubonian Bile	205	podisease	npc_drop	pre-elemental
29346	Bubonian Blood	205	podisease	npc_drop	pre-elemental
8784	Chunk of Contaminated Earth	205	podisease	npc_drop	pre-elemental
20624	Chunk of Decaying Cloth	205	podisease	npc_drop	pre-elemental
28281	Creeping Silk Strands	205	podisease	npc_drop	pre-elemental
9474	Crimson Colored Bone Charm	205	podisease	npc_drop	pre-elemental
11416	Cursed Armplates	205	podisease	npc_drop	pre-elemental
29931	Deathbone Hand	205	podisease	npc_drop	pre-elemental
11031	Decomposing Wristband	205	podisease	npc_drop	pre-elemental
10037	Diamond	205	podisease	npc_drop	pre-elemental
29926	Dipterean Egg Sac	205	podisease	npc_drop	pre-elemental
25600	Disease Imbued Greatstaff	205	podisease	npc_drop	pre-elemental
29927	Disease Infested Heart	205	podisease	npc_drop	pre-elemental
29939	Disease Infested Rat Liver	205	podisease	npc_drop	pre-elemental
9443	Diseased Ratskin Mask	205	podisease	npc_drop	pre-elemental
29112	Ethereal Parchment	205	podisease	npc_drop	pre-elemental
29945	Festering Glob of Goo	205	podisease	npc_drop	pre-elemental
11033	Fetid Flesh Wristband	205	podisease	npc_drop	pre-elemental
26744	Firebone Notebook	205	podisease	npc_drop	pre-elemental
9291	Generian Larvae Flesh	205	podisease	npc_drop	pre-elemental
11898	Gloves of Flowing Ooze	205	podisease	npc_drop	pre-elemental
19084	Gooey Boots	205	podisease	npc_drop	pre-elemental
28999	Grymes Crypt Key	205	podisease	npc_drop	pre-elemental
9293	Harrion Larvae Flesh	205	podisease	npc_drop	pre-elemental
29941	Infected Rat Fang	205	podisease	npc_drop	pre-elemental
29347	Inky Secretion	205	podisease	npc_drop	pre-elemental
29487	Lepertoloth Bone Segment	205	podisease	npc_drop	pre-elemental
29944	Malaria Infested Larvae	205	podisease	npc_drop	pre-elemental
5593	Malarian Leg Ear Stud	205	podisease	npc_drop	pre-elemental
28724	Malarian Wing	205	podisease	npc_drop	pre-elemental
16163	Ooze Drenched Leggings	205	podisease	npc_drop	pre-elemental
21895	Oozing Quarterstaff	205	podisease	npc_drop	pre-elemental
20498	Orb of Unidentifiable Pulp	205	podisease	npc_drop	pre-elemental
24614	Ornate Firebone Dirk	205	podisease	npc_drop	pre-elemental
28776	Page 11 of Dark Power	205	podisease	npc_drop	pre-elemental
28777	Page 13 of Dark Power	205	podisease	npc_drop	pre-elemental
28778	Page 17 of Dark Power	205	podisease	npc_drop	pre-elemental
28779	Page 19 of Dark Power	205	podisease	npc_drop	pre-elemental
28772	Page 2 of Dark Power	205	podisease	npc_drop	pre-elemental
28773	Page 3 of Dark Power	205	podisease	npc_drop	pre-elemental
28774	Page 5 of Dark Power	205	podisease	npc_drop	pre-elemental
28775	Page 7 of Dark Power	205	podisease	npc_drop	pre-elemental
10028	Peridot	205	podisease	npc_drop	pre-elemental
29942	Pod of Disease Infested Earth	205	podisease	npc_drop	pre-elemental
14945	Pox Ridden Carapace	205	podisease	npc_drop	pre-elemental
9499	Pox Ridden Fleshcap	205	podisease	npc_drop	pre-elemental
27285	Pus Covered Beetle Carapace	205	podisease	npc_drop	pre-elemental
29940	Pus-filled Rat Pelt	205	podisease	npc_drop	pre-elemental
29947	Putrid Ooze	205	podisease	npc_drop	pre-elemental
13659	Putrid Shoulderpads	205	podisease	npc_drop	pre-elemental
29133	Rattican's Head	205	podisease	npc_drop	pre-elemental
15981	Raw Diamond	205	podisease	npc_drop	pre-elemental
10367	Ring of Braided Hair	205	podisease	npc_drop	pre-elemental
10109	Ring of the Pox-bearer	205	podisease	npc_drop	pre-elemental
24091	Rock Fern	205	podisease	npc_drop	pre-elemental
29928	Rotting Chunk of Flesh	205	podisease	npc_drop	pre-elemental
26081	Runed Lance of Gryme	205	podisease	npc_drop	pre-elemental
9292	Scaevian Larvae Flesh	205	podisease	npc_drop	pre-elemental
29930	Scroll of Incantations	205	podisease	npc_drop	pre-elemental
9290	Sengian Larvae Flesh	205	podisease	npc_drop	pre-elemental
10174	Signet of Withering Flesh	205	podisease	npc_drop	pre-elemental
29131	Spectral Parchment	205	podisease	npc_drop	pre-elemental
